Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,GPA_Change
145671,Humanities,Freshman,2.749,10.51,Debugging/Troubleshooting,Advanced,5,False,9.16,5,Actively_Encouraged,3,3.061,100.0,Low,0.31199999999999983
145672,STEM,Senior,2.975,2.17,Debugging/Troubleshooting,Intermediate,1,True,10.44,1,Allowed_With_Citation,1,3.265,100.0,High,0.29000000000000004
145673,Humanities,Senior,3.678,3.59,Ideation,Beginner,1,False,11.47,4,Actively_Encouraged,5,3.918,78.55,Medium,0.2400000000000002
145674,Humanities,Freshman,2.674,14.15,Debugging/Troubleshooting,Intermediate,5,True,13.17,2,Actively_Encouraged,4,3.021,89.39,Medium,0.347
145675,Medical,Junior,3.165,38.0,Summarizing_Reading,Advanced,4,True,1.0,7,Strict_Ban,10,3.309,65.74,High,0.14400000000000013
145676,Humanities,Graduate,3.254,13.47,Copywriting/Drafting,Intermediate,2,False,24.17,3,Strict_Ban,10,3.926,100.0,High,0.6720000000000002
145677,Business,Graduate,3.344,7.1,Direct_Answer_Generation,Intermediate,2,False,13.98,3,Allowed_With_Citation,2,3.55,81.76,Medium,0.20599999999999996
145678,Medical,Junior,3.193,5.31,Debugging/Troubleshooting,Beginner,2,True,13.25,5,Actively_Encouraged,1,3.07,87.78,Medium,-0.12300000000000022
145679,Business,Senior,3.181,17.6,Ideation,Beginner,1,True,16.68,5,Allowed_With_Citation,4,3.747,98.21,High,0.5659999999999998
145680,STEM,Freshman,3.516,7.99,Debugging/Troubleshooting,Advanced,5,False,5.92,6,Allowed_With_Citation,6,3.502,89.68,High,-0.014000000000000234
145681,Humanities,Sophomore,3.229,3.63,Direct_Answer_Generation,Beginner,2,False,21.0,3,Actively_Encouraged,5,3.469,57.82,Low,0.23999999999999977
145682,Humanities,Senior,3.281,0.67,Direct_Answer_Generation,Beginner,1,False,5.11,1,Allowed_With_Citation,4,3.288,83.65,High,0.006999999999999673
145683,Business,Senior,3.014,0.45,Summarizing_Reading,Beginner,2,True,8.1,3,Allowed_With_Citation,3,3.327,86.35,Medium,0.31300000000000017
145684,STEM,Senior,3.471,4.31,Copywriting/Drafting,Beginner,2,True,11.44,4,Allowed_With_Citation,3,3.584,95.88,Low,0.11299999999999999
145685,Business,Senior,2.476,5.81,Ideation,Beginner,2,True,7.3,3,Allowed_With_Citation,6,2.81,57.78,Low,0.3340000000000001
145686,Medical,Junior,2.414,15.87,Summarizing_Reading,Advanced,3,False,13.72,4,Allowed_With_Citation,2,2.748,82.48,Medium,0.3340000000000001
145687,Humanities,Graduate,3.159,34.0,Copywriting/Drafting,Advanced,4,True,12.44,8,Strict_Ban,5,3.594,76.64,High,0.43500000000000005
145688,STEM,Sophomore,3.425,5.38,Debugging/Troubleshooting,Advanced,4,True,11.59,3,Strict_Ban,4,3.817,78.68,Medium,0.39200000000000035
145689,Business,Graduate,3.352,0.96,Ideation,Intermediate,3,False,12.98,3,Allowed_With_Citation,6,3.694,79.71,Medium,0.3420000000000001
145690,Humanities,Freshman,2.521,5.23,Copywriting/Drafting,Intermediate,1,False,9.69,1,Actively_Encouraged,6,2.627,51.89,Low,0.10599999999999987
145691,Business,Senior,3.631,25.46,Debugging/Troubleshooting,Advanced,3,False,16.09,5,Actively_Encouraged,4,4.0,76.29,High,0.3690000000000002
145692,Business,Sophomore,2.442,3.63,Direct_Answer_Generation,Intermediate,3,True,12.48,4,Strict_Ban,3,2.144,62.58,Low,-0.29800000000000004
145693,Humanities,Senior,2.818,12.46,Copywriting/Drafting,Intermediate,2,True,6.7,4,Actively_Encouraged,4,3.027,64.33,Medium,0.20900000000000007
145694,Medical,Freshman,2.274,4.21,Direct_Answer_Generation,Advanced,4,False,4.12,4,Allowed_With_Citation,7,2.107,75.49,Medium,-0.16699999999999982
145695,Humanities,Freshman,2.898,6.51,Ideation,Intermediate,3,True,16.24,3,Actively_Encouraged,4,3.09,75.26,Medium,0.19199999999999973
145696,Humanities,Freshman,3.342,2.99,Copywriting/Drafting,Intermediate,2,False,19.84,3,Allowed_With_Citation,5,3.554,65.66,Low,0.21199999999999974
145697,Medical,Junior,2.825,13.75,Debugging/Troubleshooting,Beginner,1,True,18.63,7,Allowed_With_Citation,5,3.159,53.71,High,0.33399999999999963
145698,STEM,Sophomore,2.464,36.41,Summarizing_Reading,Intermediate,4,True,13.92,7,Allowed_With_Citation,1,2.728,70.81,High,0.26400000000000023
145699,STEM,Sophomore,3.306,40.0,Debugging/Troubleshooting,Intermediate,1,False,4.94,5,Actively_Encouraged,6,3.326,61.39,High,0.020000000000000018
145700,Medical,Junior,3.757,3.28,Copywriting/Drafting,Advanced,4,False,10.4,3,Allowed_With_Citation,6,3.924,92.33,Low,0.16699999999999982
145701,STEM,Sophomore,3.106,40.0,Debugging/Troubleshooting,Beginner,2,True,5.13,9,Allowed_With_Citation,4,3.201,60.55,High,0.0950000000000002
145702,STEM,Graduate,3.034,34.45,Debugging/Troubleshooting,Intermediate,4,True,1.0,6,Strict_Ban,6,3.058,83.01,High,0.02400000000000002
145703,Business,Junior,2.698,9.1,Summarizing_Reading,Beginner,3,False,13.14,3,Strict_Ban,5,3.016,49.23,Medium,0.31800000000000006
145704,STEM,Sophomore,3.53,30.08,Copywriting/Drafting,Intermediate,3,True,11.31,6,Allowed_With_Citation,5,3.808,90.47,High,0.278
145705,Business,Junior,3.552,21.38,Copywriting/Drafting,Beginner,3,False,11.82,4,Allowed_With_Citation,8,3.83,67.92,High,0.278
145706,Humanities,Graduate,2.578,10.55,Copywriting/Drafting,Advanced,3,True,14.45,6,Strict_Ban,7,2.82,96.88,Low,0.242
145707,Business,Sophomore,2.923,17.31,Ideation,Beginner,3,True,12.76,5,Actively_Encouraged,6,2.969,69.45,High,0.04599999999999982
145708,STEM,Junior,3.515,6.81,Debugging/Troubleshooting,Intermediate,5,False,15.39,5,Strict_Ban,7,3.982,88.96,Low,0.4670000000000001
145709,Medical,Sophomore,1.994,3.79,Summarizing_Reading,Beginner,1,False,4.1,2,Allowed_With_Citation,1,1.892,62.13,Medium,-0.10200000000000009
145710,STEM,Sophomore,3.042,17.01,Debugging/Troubleshooting,Advanced,4,False,18.9,4,Allowed_With_Citation,1,3.594,100.0,High,0.552
145711,Business,Junior,3.554,1.41,Copywriting/Drafting,Beginner,1,False,14.71,2,Actively_Encouraged,3,4.0,97.38,Medium,0.4460000000000002
145712,Medical,Senior,2.948,18.27,Direct_Answer_Generation,Beginner,2,False,1.0,6,Allowed_With_Citation,3,2.929,52.65,High,-0.019000000000000128
145713,Humanities,Sophomore,2.788,8.06,Copywriting/Drafting,Intermediate,3,False,3.53,4,Actively_Encouraged,3,2.897,56.46,High,0.10899999999999999
145714,STEM,Sophomore,3.416,2.03,Copywriting/Drafting,Advanced,3,False,11.47,1,Allowed_With_Citation,2,3.598,63.0,Medium,0.18199999999999994
145715,STEM,Senior,3.31,0.46,Debugging/Troubleshooting,Beginner,1,False,1.9,3,Strict_Ban,4,3.498,86.06,Low,0.18800000000000017
145716,Medical,Senior,3.226,8.78,Debugging/Troubleshooting,Intermediate,5,False,7.96,1,Strict_Ban,1,3.279,75.33,Medium,0.052999999999999936
145717,Arts,Freshman,2.783,1.0,Summarizing_Reading,Intermediate,5,True,10.45,4,Actively_Encouraged,3,2.853,58.64,High,0.07000000000000028
145718,Medical,Junior,2.916,2.56,Direct_Answer_Generation,Beginner,2,False,15.51,1,Allowed_With_Citation,6,2.979,74.41,Low,0.06300000000000017
145719,Business,Graduate,3.117,4.97,Copywriting/Drafting,Beginner,2,False,1.67,2,Strict_Ban,2,3.069,75.7,Medium,-0.04800000000000004
145720,Humanities,Freshman,3.398,8.76,Copywriting/Drafting,Intermediate,1,False,11.53,5,Allowed_With_Citation,3,3.618,79.56,Low,0.21999999999999975
145721,STEM,Graduate,3.939,5.09,Summarizing_Reading,Beginner,3,False,8.52,1,Actively_Encouraged,1,4.0,76.6,High,0.06099999999999994
145722,Medical,Freshman,2.151,0.23,Debugging/Troubleshooting,Advanced,3,False,16.54,3,Allowed_With_Citation,5,2.407,99.33,Low,0.2560000000000002
145723,Humanities,Graduate,3.765,5.67,Copywriting/Drafting,Intermediate,2,False,2.63,3,Strict_Ban,5,3.815,62.11,Low,0.04999999999999982
145724,Humanities,Junior,3.676,2.83,Ideation,Advanced,3,False,6.3,1,Allowed_With_Citation,3,3.587,88.38,Low,-0.08899999999999997
145725,Business,Senior,3.435,16.41,Debugging/Troubleshooting,Advanced,3,False,11.59,6,Allowed_With_Citation,2,4.0,100.0,Low,0.565
145726,STEM,Freshman,3.641,2.52,Debugging/Troubleshooting,Beginner,3,False,11.14,3,Allowed_With_Citation,5,3.801,68.93,Low,0.16000000000000014
145727,Humanities,Freshman,2.803,3.52,Copywriting/Drafting,Advanced,5,False,1.58,4,Allowed_With_Citation,4,2.85,68.58,Low,0.04700000000000015
145728,Business,Graduate,3.087,9.48,Ideation,Intermediate,1,False,16.64,1,Strict_Ban,5,3.301,85.51,Low,0.21399999999999997
145729,STEM,Graduate,2.487,7.52,Debugging/Troubleshooting,Beginner,3,False,15.61,7,Allowed_With_Citation,4,2.869,60.43,High,0.3820000000000001
145730,STEM,Sophomore,3.552,12.94,Debugging/Troubleshooting,Intermediate,2,True,17.59,7,Allowed_With_Citation,7,3.922,82.96,Medium,0.3700000000000001
145731,Business,Sophomore,2.42,12.59,Direct_Answer_Generation,Advanced,4,False,5.14,6,Allowed_With_Citation,7,2.405,68.09,Medium,-0.015000000000000124
145732,Business,Freshman,3.83,2.3,Summarizing_Reading,Beginner,2,True,9.25,3,Strict_Ban,7,3.832,74.15,Low,0.0019999999999997797
145733,STEM,Graduate,3.048,5.64,Debugging/Troubleshooting,Intermediate,2,False,12.92,5,Strict_Ban,2,3.195,81.58,Low,0.1469999999999998
145734,STEM,Graduate,3.813,27.76,Debugging/Troubleshooting,Intermediate,4,True,6.88,7,Allowed_With_Citation,7,4.0,93.53,High,0.18699999999999983
145735,Medical,Freshman,2.799,6.73,Debugging/Troubleshooting,Beginner,3,False,14.84,3,Actively_Encouraged,9,3.163,80.91,Medium,0.3639999999999999
145736,STEM,Sophomore,1.918,6.69,Summarizing_Reading,Intermediate,3,False,13.03,5,Strict_Ban,3,2.276,79.45,Medium,0.3579999999999999
145737,STEM,Graduate,3.742,25.63,Debugging/Troubleshooting,Advanced,3,False,5.9,7,Allowed_With_Citation,3,4.0,82.26,High,0.258
145738,Humanities,Freshman,3.197,5.65,Copywriting/Drafting,Beginner,3,False,10.36,5,Allowed_With_Citation,5,3.458,42.51,Medium,0.2610000000000001
145739,STEM,Graduate,2.847,7.26,Direct_Answer_Generation,Intermediate,2,False,10.68,3,Actively_Encouraged,1,3.214,68.38,Medium,0.367
145740,Business,Freshman,3.369,7.0,Ideation,Advanced,3,False,10.28,5,Strict_Ban,5,3.42,70.99,Medium,0.05099999999999971
145741,Medical,Freshman,2.765,5.35,Debugging/Troubleshooting,Beginner,2,False,9.31,1,Actively_Encouraged,2,2.753,79.02,Low,-0.01200000000000001
145742,Humanities,Freshman,3.371,2.88,Summarizing_Reading,Intermediate,4,True,6.85,3,Strict_Ban,1,3.42,85.6,Medium,0.04899999999999993
145743,Arts,Senior,2.907,5.64,Debugging/Troubleshooting,Intermediate,4,True,6.1,2,Actively_Encouraged,8,2.891,100.0,Low,-0.016000000000000014
145744,Medical,Freshman,2.719,13.15,Debugging/Troubleshooting,Beginner,3,False,15.71,5,Actively_Encouraged,4,2.927,73.74,High,0.20800000000000018
145745,STEM,Freshman,3.376,40.0,Debugging/Troubleshooting,Advanced,3,True,8.16,10,Strict_Ban,10,3.092,70.62,High,-0.2839999999999998
145746,Humanities,Senior,2.659,2.34,Ideation,Advanced,5,False,8.0,2,Actively_Encouraged,1,2.616,83.27,Medium,-0.042999999999999705
145747,Business,Senior,2.5,0.42,Debugging/Troubleshooting,Beginner,2,False,14.07,1,Allowed_With_Citation,5,2.549,57.81,Low,0.04899999999999993
145748,Humanities,Graduate,3.572,2.83,Copywriting/Drafting,Beginner,1,True,10.13,3,Strict_Ban,5,3.9,74.51,Medium,0.32799999999999985
145749,Business,Junior,2.771,11.69,Copywriting/Drafting,Beginner,2,False,18.7,4,Strict_Ban,7,2.9,76.58,High,0.129
145750,Business,Freshman,2.289,0.53,Summarizing_Reading,Intermediate,4,False,12.82,2,Actively_Encouraged,7,2.52,67.78,High,0.23099999999999987
145751,Humanities,Freshman,2.967,32.8,Ideation,Advanced,5,True,1.0,7,Strict_Ban,8,3.044,50.29,High,0.07699999999999996
145752,STEM,Senior,2.156,3.76,Copywriting/Drafting,Advanced,5,False,5.04,5,Strict_Ban,3,2.365,63.85,High,0.20900000000000007
145753,STEM,Graduate,3.564,7.81,Debugging/Troubleshooting,Beginner,2,False,10.16,4,Allowed_With_Citation,6,3.571,84.34,Low,0.007000000000000117
145754,Humanities,Senior,3.24,3.53,Copywriting/Drafting,Intermediate,3,False,11.43,1,Actively_Encouraged,3,3.405,98.33,Low,0.1649999999999996
145755,STEM,Sophomore,3.775,5.93,Debugging/Troubleshooting,Intermediate,3,True,12.91,1,Allowed_With_Citation,6,3.901,67.11,Low,0.1259999999999999
145756,Arts,Senior,2.666,5.3,Summarizing_Reading,Beginner,3,False,18.48,1,Strict_Ban,3,3.138,74.74,Medium,0.472
145757,Humanities,Freshman,3.436,4.76,Copywriting/Drafting,Beginner,2,False,9.02,2,Allowed_With_Citation,1,3.612,44.37,Low,0.17600000000000016
145758,Business,Senior,2.207,6.36,Direct_Answer_Generation,Intermediate,4,False,9.6,1,Allowed_With_Citation,2,2.188,68.42,Medium,-0.018999999999999684
145759,Humanities,Sophomore,3.195,1.61,Direct_Answer_Generation,Beginner,3,True,14.25,2,Strict_Ban,5,3.42,69.75,Medium,0.2250000000000001
145760,Arts,Graduate,3.239,12.33,Copywriting/Drafting,Beginner,2,True,8.88,2,Strict_Ban,1,3.363,59.47,Medium,0.12400000000000011
145761,Medical,Sophomore,3.55,12.58,Copywriting/Drafting,Advanced,3,False,1.22,5,Allowed_With_Citation,7,3.433,82.4,Medium,-0.11699999999999999
145762,Arts,Sophomore,3.814,0.51,Copywriting/Drafting,Advanced,3,True,23.75,5,Strict_Ban,6,4.0,93.29,Low,0.18599999999999994
145763,Humanities,Sophomore,3.288,4.77,Copywriting/Drafting,Beginner,2,True,14.21,3,Allowed_With_Citation,3,3.631,100.0,Low,0.34299999999999997
145764,STEM,Junior,3.312,28.57,Debugging/Troubleshooting,Intermediate,4,True,5.61,5,Allowed_With_Citation,7,3.318,59.44,High,0.006000000000000227
145765,Humanities,Freshman,2.843,4.97,Summarizing_Reading,Intermediate,2,False,13.43,1,Strict_Ban,5,3.047,83.33,Medium,0.20400000000000018
145766,Humanities,Freshman,3.04,9.47,Direct_Answer_Generation,Intermediate,1,True,17.56,2,Allowed_With_Citation,5,3.238,79.79,Medium,0.19799999999999995
145767,Medical,Senior,3.671,3.55,Summarizing_Reading,Beginner,3,False,6.76,3,Actively_Encouraged,1,3.765,59.31,High,0.0940000000000003
145768,Business,Graduate,2.688,0.53,Summarizing_Reading,Beginner,3,True,13.09,4,Allowed_With_Citation,5,2.888,74.71,Low,0.19999999999999973
145769,Business,Senior,3.416,2.44,Summarizing_Reading,Advanced,3,False,14.85,2,Actively_Encouraged,4,3.667,78.94,Low,0.2509999999999999
145770,Arts,Sophomore,2.504,6.47,Copywriting/Drafting,Advanced,3,True,8.85,4,Strict_Ban,5,2.597,89.03,Medium,0.09299999999999997
145771,Business,Sophomore,3.28,4.84,Copywriting/Drafting,Beginner,3,False,13.3,5,Actively_Encouraged,5,3.601,92.07,Medium,0.3210000000000002
145772,Business,Freshman,3.536,4.35,Debugging/Troubleshooting,Beginner,3,False,15.48,2,Allowed_With_Citation,5,3.848,79.29,Low,0.31199999999999983
145773,STEM,Senior,2.322,0.69,Summarizing_Reading,Beginner,2,False,11.98,1,Strict_Ban,1,2.54,53.11,Medium,0.21799999999999997
145774,STEM,Sophomore,3.808,1.04,Debugging/Troubleshooting,Beginner,2,True,2.11,3,Strict_Ban,3,3.479,65.52,Low,-0.32899999999999974
145775,Business,Junior,3.164,2.11,Summarizing_Reading,Beginner,1,False,10.23,3,Actively_Encouraged,1,3.34,67.02,High,0.1759999999999997
145776,Arts,Senior,3.442,4.07,Direct_Answer_Generation,Intermediate,4,False,9.18,2,Allowed_With_Citation,6,3.694,57.27,Medium,0.2519999999999998
145777,Humanities,Junior,3.663,2.55,Copywriting/Drafting,Beginner,2,True,9.54,3,Strict_Ban,3,3.855,72.29,Low,0.19200000000000017
145778,Business,Junior,2.666,12.24,Direct_Answer_Generation,Beginner,2,False,15.91,5,Strict_Ban,6,2.956,80.31,Medium,0.29000000000000004
145779,Humanities,Graduate,3.143,1.98,Copywriting/Drafting,Beginner,3,False,10.5,1,Actively_Encouraged,7,3.428,69.29,Medium,0.28500000000000014
145780,Humanities,Sophomore,2.338,4.56,Debugging/Troubleshooting,Intermediate,4,False,12.59,2,Actively_Encouraged,3,2.678,75.63,Medium,0.33999999999999986
145781,STEM,Senior,2.8,0.44,Ideation,Intermediate,2,True,13.59,1,Actively_Encouraged,1,2.975,100.0,Medium,0.17500000000000027
145782,Arts,Senior,3.663,6.9,Debugging/Troubleshooting,Intermediate,3,True,4.09,3,Allowed_With_Citation,3,3.721,65.42,Medium,0.058000000000000274
145783,Humanities,Freshman,2.522,0.3,Copywriting/Drafting,Advanced,5,False,7.49,3,Allowed_With_Citation,7,2.558,71.67,Low,0.03600000000000003
145784,Business,Graduate,2.416,1.45,Ideation,Beginner,1,True,8.65,2,Actively_Encouraged,6,2.19,59.68,High,-0.22599999999999998
145785,STEM,Senior,3.602,4.91,Ideation,Intermediate,5,False,13.55,1,Allowed_With_Citation,3,3.806,83.56,Medium,0.20400000000000018
145786,Business,Freshman,2.843,9.76,Ideation,Intermediate,2,False,6.0,5,Allowed_With_Citation,3,2.602,77.48,Medium,-0.2410000000000001
145787,STEM,Senior,3.174,6.43,Debugging/Troubleshooting,Advanced,5,True,5.13,2,Actively_Encouraged,1,3.647,90.01,High,0.47299999999999986
145788,Humanities,Freshman,3.381,0.33,Direct_Answer_Generation,Advanced,4,False,10.92,3,Allowed_With_Citation,1,3.481,100.0,Medium,0.10000000000000009
145789,Humanities,Sophomore,2.537,14.69,Copywriting/Drafting,Beginner,2,True,15.01,4,Allowed_With_Citation,2,2.812,67.74,Low,0.2749999999999999
145790,Humanities,Sophomore,3.446,1.1,Copywriting/Drafting,Intermediate,4,True,10.2,2,Actively_Encouraged,4,3.656,93.92,Low,0.20999999999999996
145791,STEM,Sophomore,2.63,0.91,Debugging/Troubleshooting,Beginner,1,True,5.03,1,Allowed_With_Citation,3,2.66,73.68,Medium,0.03000000000000025
145792,Arts,Senior,3.56,6.56,Ideation,Intermediate,2,False,13.0,5,Actively_Encouraged,4,4.0,93.03,Low,0.43999999999999995
145793,Humanities,Senior,3.169,7.78,Ideation,Beginner,3,True,19.87,6,Allowed_With_Citation,5,3.478,95.48,Medium,0.30900000000000016
145794,Business,Junior,3.147,5.8,Copywriting/Drafting,Beginner,3,False,15.76,4,Allowed_With_Citation,8,3.58,99.29,High,0.4330000000000003
145795,Business,Junior,2.668,8.69,Ideation,Intermediate,3,False,8.92,3,Strict_Ban,5,2.831,77.7,High,0.1629999999999998
145796,Business,Sophomore,2.632,11.49,Direct_Answer_Generation,Beginner,1,False,8.6,4,Actively_Encouraged,5,2.891,68.29,High,0.2589999999999999
145797,Business,Freshman,3.588,7.54,Ideation,Beginner,2,True,17.97,4,Actively_Encouraged,1,3.653,80.95,Low,0.06499999999999995
145798,Arts,Sophomore,3.619,3.18,Ideation,Advanced,3,True,12.46,4,Allowed_With_Citation,8,4.0,100.0,Low,0.3809999999999998
145799,Arts,Freshman,2.472,20.97,Debugging/Troubleshooting,Intermediate,3,True,7.49,7,Actively_Encouraged,5,2.599,66.09,Medium,0.12700000000000022
145800,Humanities,Graduate,3.21,21.24,Summarizing_Reading,Beginner,2,True,17.49,7,Allowed_With_Citation,4,3.319,70.51,High,0.10899999999999999
145801,Business,Senior,2.744,3.66,Ideation,Beginner,2,True,5.55,4,Allowed_With_Citation,4,2.994,70.15,Medium,0.25
145802,STEM,Graduate,3.729,0.5,Debugging/Troubleshooting,Beginner,2,False,12.85,2,Strict_Ban,4,3.989,58.4,Medium,0.2599999999999998
145803,STEM,Freshman,3.109,26.7,Debugging/Troubleshooting,Advanced,3,True,14.51,4,Strict_Ban,7,3.154,96.14,Medium,0.04499999999999993
145804,Humanities,Senior,2.241,1.36,Copywriting/Drafting,Intermediate,4,False,17.76,3,Actively_Encouraged,5,2.476,69.16,Medium,0.23499999999999988
145805,Medical,Freshman,2.838,21.53,Ideation,Intermediate,2,False,12.71,7,Allowed_With_Citation,7,3.016,69.07,Low,0.17799999999999994
145806,Business,Junior,3.266,3.98,Debugging/Troubleshooting,Intermediate,2,True,10.31,4,Allowed_With_Citation,5,3.253,95.88,Low,-0.0129999999999999
145807,Business,Junior,3.687,12.69,Ideation,Intermediate,3,True,6.9,6,Allowed_With_Citation,1,3.961,71.03,High,0.274
145808,STEM,Senior,3.713,12.98,Direct_Answer_Generation,Beginner,1,True,16.87,3,Allowed_With_Citation,5,3.804,100.0,High,0.09099999999999975
145809,Humanities,Senior,3.688,12.96,Copywriting/Drafting,Beginner,2,True,9.32,4,Strict_Ban,5,3.98,60.25,Medium,0.2919999999999998
145810,Humanities,Junior,2.632,1.36,Copywriting/Drafting,Beginner,3,False,1.0,4,Actively_Encouraged,6,2.715,70.08,High,0.08299999999999974
145811,Arts,Junior,2.979,24.83,Summarizing_Reading,Advanced,3,False,7.5,7,Actively_Encouraged,1,3.275,76.31,High,0.2959999999999998
145812,STEM,Freshman,2.45,21.14,Debugging/Troubleshooting,Intermediate,3,False,4.49,4,Allowed_With_Citation,2,2.595,75.34,Medium,0.14500000000000002
145813,Business,Sophomore,3.252,7.5,Ideation,Intermediate,3,True,14.52,3,Allowed_With_Citation,3,3.5,71.32,Medium,0.24800000000000022
145814,Medical,Sophomore,3.785,4.46,Summarizing_Reading,Intermediate,2,False,8.91,2,Strict_Ban,6,4.0,84.39,Low,0.21499999999999986
145815,Medical,Junior,2.349,3.13,Summarizing_Reading,Beginner,2,False,3.45,4,Allowed_With_Citation,3,2.522,59.21,Low,0.1729999999999996
145816,Arts,Sophomore,2.641,6.19,Copywriting/Drafting,Advanced,3,True,12.04,1,Strict_Ban,6,2.673,65.9,Medium,0.03200000000000003
145817,Humanities,Sophomore,3.172,1.61,Copywriting/Drafting,Intermediate,2,False,5.53,3,Allowed_With_Citation,7,3.473,82.3,Medium,0.3009999999999997
145818,Medical,Senior,1.791,15.81,Summarizing_Reading,Advanced,5,False,6.01,6,Allowed_With_Citation,6,2.127,67.39,High,0.33599999999999985
145819,Arts,Senior,3.466,5.71,Debugging/Troubleshooting,Intermediate,2,False,1.0,3,Allowed_With_Citation,5,3.684,68.53,Low,0.21799999999999997
145820,Arts,Sophomore,3.63,0.16,Debugging/Troubleshooting,Advanced,5,False,13.9,3,Actively_Encouraged,4,3.68,100.0,Medium,0.050000000000000266
145821,Medical,Freshman,2.74,1.54,Summarizing_Reading,Advanced,3,False,12.84,4,Actively_Encouraged,5,2.857,75.63,Low,0.11699999999999999
145822,Medical,Junior,3.753,14.97,Debugging/Troubleshooting,Beginner,2,False,1.0,4,Strict_Ban,10,3.665,64.12,Medium,-0.08800000000000008
145823,STEM,Junior,2.927,5.88,Copywriting/Drafting,Beginner,3,False,6.64,3,Allowed_With_Citation,6,3.194,56.99,High,0.2669999999999999
145824,STEM,Graduate,2.936,12.01,Summarizing_Reading,Beginner,3,True,4.67,4,Strict_Ban,7,3.066,55.23,High,0.1299999999999999
145825,Business,Junior,3.592,1.98,Ideation,Beginner,1,False,16.46,3,Allowed_With_Citation,1,3.766,70.29,Medium,0.17399999999999993
145826,Business,Graduate,2.909,3.8,Direct_Answer_Generation,Advanced,5,False,6.99,2,Allowed_With_Citation,6,2.974,90.42,Low,0.06500000000000039
145827,Humanities,Junior,3.297,8.83,Copywriting/Drafting,Intermediate,3,False,15.11,6,Strict_Ban,7,3.826,75.72,Low,0.5289999999999999
145828,Business,Senior,2.929,1.13,Direct_Answer_Generation,Intermediate,3,True,15.57,3,Actively_Encouraged,4,2.93,76.41,Medium,0.001000000000000334
145829,STEM,Junior,2.84,26.81,Debugging/Troubleshooting,Intermediate,2,True,1.0,5,Allowed_With_Citation,5,3.023,73.0,High,0.18300000000000027
145830,STEM,Sophomore,3.299,24.29,Direct_Answer_Generation,Beginner,2,False,1.0,4,Strict_Ban,5,3.164,47.57,High,-0.1349999999999998
145831,Humanities,Freshman,3.332,12.17,Ideation,Advanced,5,True,10.63,4,Actively_Encouraged,4,3.684,89.66,Medium,0.3520000000000003
145832,STEM,Senior,3.136,5.42,Copywriting/Drafting,Advanced,5,False,19.03,1,Strict_Ban,1,3.209,76.7,Low,0.07299999999999995
145833,Business,Graduate,1.866,7.33,Copywriting/Drafting,Intermediate,3,True,10.78,5,Allowed_With_Citation,7,2.364,90.06,Medium,0.4979999999999998
145834,Medical,Senior,3.248,7.69,Debugging/Troubleshooting,Advanced,3,False,10.05,2,Allowed_With_Citation,3,3.583,100.0,Medium,0.33499999999999996
145835,Business,Sophomore,2.782,20.87,Copywriting/Drafting,Intermediate,2,True,9.26,5,Allowed_With_Citation,6,2.938,100.0,Medium,0.15600000000000014
145836,Business,Senior,2.775,0.36,Ideation,Beginner,2,True,12.2,1,Actively_Encouraged,3,2.98,82.66,Medium,0.20500000000000007
145837,STEM,Junior,2.612,31.89,Debugging/Troubleshooting,Beginner,1,True,13.08,10,Actively_Encouraged,6,2.816,59.68,High,0.20399999999999974
145838,Business,Senior,3.749,14.87,Debugging/Troubleshooting,Intermediate,4,False,7.0,5,Actively_Encouraged,2,3.705,81.5,High,-0.04400000000000004
145839,Arts,Freshman,3.654,12.44,Copywriting/Drafting,Beginner,1,True,14.98,3,Strict_Ban,4,3.869,69.09,Medium,0.2150000000000003
145840,Business,Junior,2.554,4.99,Ideation,Beginner,3,True,12.36,4,Allowed_With_Citation,2,2.757,65.96,Medium,0.2030000000000003
145841,STEM,Junior,3.602,23.16,Debugging/Troubleshooting,Beginner,2,False,17.56,4,Actively_Encouraged,3,4.0,71.66,Medium,0.39800000000000013
145842,Arts,Senior,3.405,9.3,Debugging/Troubleshooting,Beginner,1,False,4.32,1,Strict_Ban,1,3.541,70.81,Low,0.13600000000000012
145843,Medical,Senior,2.942,2.39,Debugging/Troubleshooting,Intermediate,5,False,6.7,1,Strict_Ban,1,3.04,63.12,Low,0.09799999999999986
145844,STEM,Sophomore,2.927,40.0,Direct_Answer_Generation,Beginner,2,False,5.48,9,Strict_Ban,10,2.381,43.69,High,-0.5460000000000003
145845,STEM,Freshman,3.248,3.86,Copywriting/Drafting,Beginner,1,True,12.06,2,Actively_Encouraged,6,3.383,86.72,Low,0.1349999999999998
145846,Humanities,Graduate,2.825,7.74,Copywriting/Drafting,Intermediate,2,False,9.77,4,Allowed_With_Citation,5,3.113,100.0,Low,0.2879999999999998
145847,STEM,Senior,3.77,3.44,Debugging/Troubleshooting,Beginner,3,True,11.29,5,Allowed_With_Citation,4,3.854,75.51,Medium,0.08400000000000007
145848,Medical,Junior,2.549,15.65,Summarizing_Reading,Intermediate,3,True,18.04,6,Strict_Ban,10,3.02,52.46,High,0.4710000000000001
